frequency_hz,phase_deg,magnitude_ohm
8861428.84849,-62.9319746814,120.348162959
8864459.09091,-62.1697032084,121.243170355
8867489.33333,-61.5220346928,122.100176667
8870519.57576,-61.3505184162,123.640115299
8873549.81818,-61.0631067886,124.936213522
8876580.06061,-60.7516615743,126.524168992
8879610.30303,-60.6672187336,127.943355209
8882640.54545,-60.2422422099,128.867155645
8885670.78788,-60.3754041704,130.521771667
8888701.0303,-60.5076283203,132.072291708
8891731.27273,-60.8211936402,133.030553655
8894761.51515,-61.0371156098,134.062291869
8897791.75758,-61.4546486441,135.607358024
8900822,-61.4978757775,136.053229531
8903852.24242,-61.9169114497,136.511949872
8906882.48485,-62.5205888636,137.100609418
8909912.72727,-62.5297925977,137.40033294
8912942.9697,-62.8802793495,137.322447603
8915973.21212,-63.2906465852,137.241970724
8919003.45455,-63.3745601274,137.612362683
8922033.69697,-63.6572510723,137.233807254
8925063.93939,-64.115404592,137.377791011
8928094.18182,-64.0953136124,137.012097438
8931124.42424,-64.3601099664,136.613467778
8934154.66667,-64.414609999,136.197247828
8937184.90909,-64.4575197089,135.844457961
8940215.15151,-64.5774091509,135.740376385
8943245.39394,-64.5718076251,135.654774583
8946275.63636,-64.6296332589,135.265056248
8949305.87879,-64.6032555939,134.941784751
8952336.12121,-64.4382751236,134.866026466
8955366.36364,-64.3639170525,134.609032825
8958396.60606,-64.448890232,134.121263795
8961426.84849,-64.2528782688,134.132673568
8964457.09091,-64.2500803881,134.118947603
8967487.33333,-64.0304479614,134.282700588
8970517.57576,-64.0017207036,134.530102294
8973547.81818,-64.0537071008,134.490783728
8976578.06061,-64.1977776618,134.547761307
8979608.30303,-63.993640487,134.892944891
8982638.54545,-63.8828123968,135.514228069
8985668.78788,-63.8383300992,135.419794412
8988699.0303,-64.0105855554,135.564944887
8991729.27273,-64.0431207101,136.028088646
8994759.51515,-64.2150831232,136.074334251
8997789.75758,-64.3531217125,136.416099373
9000820,-64.50970523,136.852184193
9003850.24242,-64.648698398,136.811922097
9006880.48485,-64.8907174556,136.881081748
9009910.72727,-65.1028681827,137.20598419
9012940.9697,-65.35996659,137.147052673
9015971.21212,-65.4865505771,136.972398649
9019001.45455,-65.8024856274,136.989214124
9022031.69697,-66.0966983042,136.813048603
9025061.93939,-66.3765331386,136.624690682
9028092.18182,-66.6355048554,136.421502367
9031122.42424,-66.8641494878,135.99259219
9034152.66667,-67.1557778863,135.598291679
9037182.90909,-67.2929511918,135.036063412
9040213.15151,-67.6857867549,134.731758361
9043243.39394,-67.8727715501,134.196617281
9046273.63636,-68.1481265091,133.374134031
9049303.87879,-68.3576725473,132.697611736
9052334.12121,-68.5070679356,132.121173565
9055364.36364,-68.6474798167,131.553840557
9058394.60606,-68.7990025695,130.473514213
9061424.84849,-68.9610618341,129.714865847
9064455.09091,-69.1113428134,128.809666146
9067485.33333,-69.2080232509,128.0074517
9070515.57576,-69.1637877632,126.894954865
9073545.81818,-69.2888800758,126.096529098
9076576.06061,-69.3410433059,125.295374622
9079606.30303,-69.292720351,124.174262088
9082636.54545,-69.3730345283,123.281413666
9085666.78788,-69.361820379,122.461587049
9088697.0303,-69.1536181857,121.497801869
9091727.27273,-69.1038595793,120.512660158
9094757.51515,-69.0168563131,119.533118008
9097787.75758,-68.9369702323,118.605470367
9100818,-68.7229720048,117.689326833
9103848.24242,-68.5083418512,116.865304236
9106878.48485,-68.3177094686,115.883906377
9109908.72727,-68.0481056767,115.103004225
9112938.9697,-67.7004771374,114.226404236
9115969.21212,-67.2541898915,113.064995531
9118999.45455,-67.011853639,112.640147489
9122029.69697,-66.706811821,112.056473452
9125059.93939,-65.9511360128,111.131130516
9128090.18182,-65.7971788125,110.70617651
9131120.42424,-65.3170106758,110.279114595
9134150.66667,-64.7793514521,109.688487822
9137180.90909,-64.2861118799,109.584225171
9140211.15151,-63.8040084633,109.471251919
9143241.39394,-63.3133697144,109.038735817
9146271.63636,-62.7893640115,109.504615062
9149301.87879,-62.3396566674,109.538353991
9152332.12121,-62.0417197489,109.819074587
9155362.36364,-61.5774105099,110.092658064
9158392.60606,-61.2309235078,110.416209661
9161422.84849,-60.9152052456,110.515789983
9164453.09091,-60.7652159924,111.206921881
9167483.33333,-60.7928541297,111.780117008
9170513.57576,-60.7183727247,112.956091588
9173543.81818,-60.8089873683,112.170165087
9176574.06061,-60.5295872504,112.698228143
9179604.30303,-60.7237677291,112.750058594
9182634.54545,-60.6894221989,113.001146468
9185664.78788,-60.7412832683,112.773818682
9188695.0303,-60.8854010884,112.478874712
9191725.27273,-60.8595441315,112.224570678
9194755.51515,-60.5974073223,111.618022651
9197785.75758,-60.6348585098,111.328721838
9200816,-60.8143143443,110.823025274
9203846.24242,-60.4601282752,110.29294487
9206876.48485,-60.2517731014,110.33992182
9209906.72727,-60.0638297397,110.15846637
9212936.9697,-59.8556217775,109.822156517
9215967.21212,-59.6362821999,109.846629743
9218997.45455,-59.4453729711,109.710138512
9222027.69697,-59.431589447,109.494706545
9225057.93939,-59.4126420912,109.674532281
9228088.18182,-59.0400650906,109.810843011
9231118.42424,-58.9863789748,109.649633232
9234148.66667,-58.9510206426,109.91071031
9237178.90909,-59.1229045815,109.44158302
9240209.15151,-59.0934318774,109.565906829
9243239.39394,-58.8343977311,109.171729458
9246269.63636,-59.1331930165,109.266998328
9249299.87879,-59.1120851632,108.954461124
9252330.12121,-59.3351745996,108.305949574
9255360.36364,-59.1765286149,108.5272493
9258390.60606,-59.2264982503,108.205731126
9261420.84849,-59.6655727419,107.485124442
9264451.09091,-59.3108471484,107.3486824
9267481.33333,-59.3621090464,106.611836368
9270511.57576,-59.4179689933,106.275532483
9273541.81818,-59.4726197575,105.846832827
9276572.06061,-59.2877840765,105.03882212
9279602.30303,-59.4108708778,104.536713403
9282632.54545,-59.2171920319,103.708418828
9285662.78788,-59.3206450239,103.288141127
9288693.0303,-59.1846420449,102.506771042
9291723.27273,-59.0878271702,101.616967073
9294753.51515,-58.8313621746,100.773998708
9297783.75758,-58.8871540262,100.349677446
9300814,-58.8305011087,99.7910325622
9303844.24242,-58.6732125891,98.8545941411
9306874.48485,-58.373153478,98.2234055239
9309904.72727,-58.4307423408,97.0955934322
9312934.9697,-57.9177233341,96.5775165237
9315965.21212,-57.7111669611,95.7580611228
9318995.45455,-57.0032890627,95.1638557781
9322025.69697,-57.167703406,94.7500299186
9325055.93939,-56.8575885785,93.8040056738
9328086.18182,-56.4264062384,93.3022322217
9331116.42424,-56.129810208,92.3681347412
9334146.66667,-55.9647137164,91.7462925905
9337176.90909,-55.7848407821,90.9493221126
9340207.15151,-55.2755864169,90.4076050721
9343237.39394,-54.7985496047,89.3587866013
9346267.63636,-54.3823646021,88.6196320677
9349297.87879,-54.0510982139,87.4973747284
9352328.12121,-53.5924271532,87.4824383121
9355358.36364,-53.5091227213,86.5021301138
9358388.60606,-52.8253543157,86.0164945939
9361418.84849,-52.1264756465,85.3072236844
9364449.09091,-51.7143395775,84.0734499287
9367479.33333,-51.2274903012,84.0329311102
9370509.57576,-50.6072513997,83.2778096809
9373539.81818,-49.9093407907,82.8413180014
9376570.06061,-49.6577203692,82.276367333
9379600.30303,-48.7659185614,81.433509856
9382630.54545,-48.0268664098,80.9575001805
9385660.78788,-47.4757720425,80.2153438612
9388691.0303,-46.868034605,79.6699582797
9391721.27273,-46.2256458454,79.0719432275
9394751.51515,-45.4105836794,78.5167739652
9397781.75758,-44.5416223016,77.9743884636
9400812,-43.9178955976,76.9688940896
9403842.24242,-43.0661340075,76.9739509033
9406872.48485,-42.0905263237,76.4221371226
9409902.72727,-41.4295978924,75.8621394022
9412932.9697,-40.4108200551,75.4999646921
9415963.21212,-39.6234623182,75.2652555161
9418993.45455,-38.5839885429,74.641365177
9422023.69697,-37.3087953734,73.9482907473
9425053.93939,-36.2835841872,72.93117895
9428084.18182,-35.4224505338,73.5276969221
9431114.42424,-34.0937393454,73.3560941023
9434144.66667,-32.9676839257,73.3588956698
9437174.90909,-31.9489411112,72.7868038713
9440205.15151,-30.5136678787,72.7125963696
9443235.39394,-29.6736441827,72.6805483692
9446265.63636,-28.3044454531,72.6095410277
9449295.87879,-27.009513553,72.9318701278
9452326.12121,-25.7941794753,72.6914868153
9455356.36364,-24.4753811804,72.8604751405
9458386.60606,-23.003322689,73.2551211387
9461416.84849,-21.6333663817,73.6989085345
9464447.09091,-20.4115402815,73.7015237029
9467477.33333,-19.1010121238,74.1002152811
9470507.57576,-18.0667324459,74.8682732499
9473537.81818,-16.4656804002,75.1924434444
9476568.06061,-15.3370584141,76.1613476727
9479598.30303,-13.8408232484,77.1296652747
9482628.54545,-12.4276837144,77.4746627857
9485658.78788,-11.0659157642,78.5017693024
9488689.0303,-9.80822471013,79.0630525418
9491719.27273,-8.52936831968,80.38400478
9494749.51515,-7.3362913635,81.1445810284
9497779.75758,-6.24501880229,83.1138886303
9500810,-4.67104770877,84.261761741
9503840.24242,-3.73108306251,86.1555606227
9506870.48485,-2.43942714285,88.5790525187
9509900.72727,-1.48953561154,89.0081523513
9512930.9697,-0.527957219623,91.1701227355
9515961.21212,1.06607929752,92.4517352142
9518991.45455,1.46672492241,94.5136627916
9522021.69697,2.22836017418,96.1618679388
9525051.93939,3.38884623252,98.9338936835
9528082.18182,4.12089811342,100.587655157
9531112.42424,5.01167507643,103.436468965
9534142.66667,5.78864451073,105.513351192
9537172.90909,6.35086971735,107.75223161
9540203.15151,7.58544845917,110.500767508
9543233.39394,7.71904301566,113.106194121
9546263.63636,8.2449187121,115.892324748
9549293.87879,8.69432978747,118.624618335
9552324.12121,9.10393479249,121.466244127
9555354.36364,9.66180061153,124.930153708
9558384.60606,9.96174356073,127.228709938
9561414.84849,10.3881769508,130.581359269
9564445.09091,10.6630593392,135.299194583
9567475.33333,10.2972898079,138.092461158
9570505.57576,10.956545525,143.459228833
9573535.81818,10.9080059731,146.462748089
9576566.06061,10.2781781794,150.800302331
9579596.30303,10.7824001662,155.38055424
9582626.54545,10.6971072173,158.44524188
9585656.78788,10.4338643583,160.881481505
9588687.0303,10.3494286913,166.694592453
9591717.27273,9.74464357095,170.19639876
9594747.51515,9.15627918175,173.672444375
9597777.75758,8.76932042002,176.892714338
9600808,7.90596941633,179.764994029
9603838.24242,7.96851094959,182.765974991
9606868.48485,7.54411978735,184.969159194
9609898.72727,7.51484936194,186.897350858
9612928.9697,7.33992245791,192.764425601
9615959.21212,7.50949895251,192.858370695
9618989.45455,7.25965538646,194.233376929
9622019.69697,7.54823504692,200.608203695
9625049.93939,7.60870499847,204.0594501
9628080.18182,6.87984994524,208.256185757
9631110.42424,7.04105965135,212.390682681
9634140.66667,6.83917770106,217.991315544
9637170.90909,6.55916436767,220.563896101
9640201.15151,6.1030603227,227.721999513
9643231.39394,6.36596228643,230.362797322
9646261.63636,6.0745178368,234.781492554
9649291.87879,4.67442870879,242.517210241
9652322.12121,4.61421512162,246.890018787
9655352.36364,3.44272894753,249.452894356
9658382.60606,2.76357884766,257.694301325
9661412.84849,2.12351548649,259.035590344
9664443.09091,1.32113303367,265.329108289
9667473.33333,0.764958647297,270.903934285
9670503.57576,-0.0565408364941,274.765369843
9673533.81818,-0.690639064361,279.621097895
9676564.06061,-1.47648414581,283.023360365
9679594.30303,-2.41083343627,288.143034431
9682624.54545,-2.94144914854,292.145565294
9685654.78788,-3.83712160666,295.500164274
9688685.0303,-4.84904067488,300.344742628
9691715.27273,-5.19011642396,305.362530604
9694745.51515,-6.19807474347,307.031232641
9697775.75758,-8.01584930888,304.989210351
9700806,-7.53267716117,320.287965248
9703836.24242,-8.67606138084,317.977385267
9706866.48485,-9.70265789872,323.093335595
9709896.72727,-10.5361868042,327.892609616
9712926.9697,-11.168162903,329.482387377
9715957.21212,-11.6831902094,328.416241703
9718987.45455,-13.35740165,336.284269553
9722017.69697,-13.9945643472,337.479766588
9725047.93939,-16.6109908621,342.187226467
9728078.18182,-16.1182608412,345.738736831
9731108.42424,-17.7184707594,342.300153058
9734138.66667,-17.9647803099,351.219030166
9737168.90909,-18.7219820603,352.223307954
9740199.15151,-20.8666823897,355.901146423
9743229.39394,-20.984647239,357.004649802
9746259.63636,-21.2917419035,354.630791422
9749289.87879,-22.5192855274,361.657194469
9752320.12121,-23.9299176454,362.606721513
9755350.36364,-24.7484054145,362.536952713
9758380.60606,-26.3937847935,356.784375315
9761410.84849,-27.097927196,363.729402735
9764441.09091,-27.6240659688,365.386632698
9767471.33333,-27.9516585102,368.099439115
9770501.57576,-29.3511670998,367.741053692
9773531.81818,-30.253447764,365.343543397
9776562.06061,-31.9247019214,368.39554294
9779592.30303,-31.1538478805,367.859132989
9782622.54545,-32.2953516944,362.193354235
9785652.78788,-33.9330097144,366.022938818
9788683.0303,-35.4761342986,363.826134371
9791713.27273,-35.3179072184,362.701693313
9794743.51515,-35.4076807532,360.912145849
9797773.75758,-37.1112659159,365.271101379
9800804,-37.8110193482,360.989866877
9803834.24242,-37.4645550478,358.147431176
9806864.48485,-39.4836141957,359.714224615
9809894.72727,-39.8001415019,356.105566302
9812924.9697,-40.376870498,359.703868935
9815955.21212,-41.4517975328,352.695465835
9818985.45455,-41.7889880091,351.188724179
9822015.69697,-42.4125085143,352.577010409
9825045.93939,-43.4068296233,347.356586176
9828076.18182,-43.5889589936,347.490568863
9831106.42424,-44.0207829646,344.102517345
9834136.66667,-45.083752322,343.680436566
9837166.90909,-45.4195113627,343.361938837
9840197.15151,-44.5849820074,344.066478057
9843227.39394,-47.0240970882,341.104612087
9846257.63636,-46.6973372011,336.843301663
9849287.87879,-47.3346489099,333.231379919
9852318.12121,-47.6789270521,332.268309696
9855348.36364,-48.0433605128,331.988468386
9858378.60606,-48.4912706159,328.332786845
9861408.84849,-49.2870454157,325.918211043
9864439.09091,-49.145542965,328.045747947
9867469.33333,-50.0662891463,322.840889784
9870499.57576,-50.5716254786,324.514232503
9873529.81818,-50.6304877299,320.460108129
9876560.06061,-51.628004149,319.855138252
9879590.30303,-51.1980669609,317.644169067
9882620.54545,-51.418194443,314.750250387
9885650.78788,-51.1920881981,314.723760665
9888681.0303,-52.2259959009,311.077756198
9891711.27273,-52.2576543246,310.660470968
9894741.51515,-52.9329693096,307.63954338
9897771.75758,-53.7135010772,307.541860315
9900802,-53.0651507779,307.301710882
9903832.24242,-53.5547303402,303.645241453
9906862.48485,-53.3370841034,302.074725385
9909892.72727,-53.4929770946,301.117036228
9912922.9697,-54.0622102937,299.33214024
9915953.21212,-54.053895389,296.50226304
9918983.45455,-54.086573897,295.923045538
9922013.69697,-54.3007871532,293.761554119
9925043.93939,-54.3994924821,292.610864198
9928074.18182,-54.0987008908,290.628957259
9931104.42424,-54.0819590578,291.921268843
9934134.66667,-54.5337094894,289.301044275
9937164.90909,-54.16504392,288.688965616
9940195.15151,-54.7005210575,288.73354603
9943225.39394,-54.6993087992,287.105484799
9946255.63636,-54.4809319973,286.677478416
9949285.87879,-53.9568671666,282.119811199
9952316.12121,-54.8060695762,285.517788468
9955346.36364,-54.4776056294,286.353084343
9958376.60606,-54.548201001,284.710856583
9961406.84849,-54.7243830804,284.051646823
9964437.09091,-54.5906908825,286.965585464
9967467.33333,-54.4288978312,286.440939365
9970497.57576,-55.0217956101,285.459061617
9973527.81818,-54.9588312231,287.664569359
9976558.06061,-55.3081883548,286.78778177
9979588.30303,-55.3939993071,286.425037523
9982618.54545,-55.3868171365,287.379420771
9985648.78788,-55.9469559634,287.608189314
9988679.0303,-56.077740165,287.495867961
9991709.27273,-56.3484467074,288.178224686
9994739.51515,-56.3281940294,291.514291649
9997769.75758,-57.0172258536,287.332533515
10000800,-57.0293534133,288.247410094
10003830.2424,-57.6425937478,284.758115864
10006860.4848,-58.0158919025,285.960186896
10009890.7273,-58.0158968891,286.534522925
10012920.9697,-58.7927846878,287.288106755
10015951.2121,-58.8843157363,284.629647733
10018981.4545,-59.0789280801,285.149779061
10022011.697,-59.9389454998,284.273090989
10025041.9394,-59.5862219565,283.092913328
10028072.1818,-60.0097123821,281.641403363
10031102.4242,-60.5944245842,280.436063462
10034132.6667,-60.4940266525,279.624863745
10037162.9091,-60.7275493231,278.76074611
10040193.1515,-60.9747843444,276.574295855
10043223.3939,-61.111691866,275.910991081
10046253.6364,-61.3903366649,274.722818607
10049283.8788,-61.5039835919,273.905884768
10052314.1212,-61.6061256284,273.948633763
10055344.3636,-61.822343824,271.749140861
10058374.6061,-61.9478998331,270.618700535
10061404.8485,-61.8719141568,270.046597048
10064435.0909,-61.8871878336,268.348990773
10067465.3333,-62.4730049914,267.849154899
10070495.5758,-62.1741665276,266.182030325
10073525.8182,-61.9914013522,266.357729504
10076556.0606,-62.8937737265,263.415828265
10079586.303,-62.4219106978,264.839309884
10082616.5455,-62.3502051046,263.93730892
10085646.7879,-62.7374030866,261.553159539
10088677.0303,-62.5160583775,262.685830514
10091707.2727,-62.5874818664,261.348109999
10094737.5152,-62.6291054953,260.632902431
10097767.7576,-62.7089378375,262.043170706
10100798,-62.8920883669,262.714645591
10103828.2424,-62.7456549644,261.223036078
10106858.4848,-62.623451379,260.54488607
10109888.7273,-63.4213332216,259.481399211
10112918.9697,-63.5314752757,259.851657923
10115949.2121,-63.9477389087,259.570903012
10118979.4545,-63.9822896778,258.745268655
10122009.697,-64.30483722,257.879432387
10125039.9394,-64.429548907,255.563498382
10128070.1818,-64.5525827529,255.764781816
10131100.4242,-64.9192536501,254.455358815
10134130.6667,-64.9024229966,252.478505404
10137160.9091,-64.8790334183,252.24529474
10140191.1515,-64.8736821764,249.795541894
10143221.3939,-64.9314549748,247.605296024
10146251.6364,-65.2051332158,247.269423834
10149281.8788,-65.2215791888,247.066772115
10152312.1212,-65.3673705803,245.774950783
10155342.3636,-65.3524707468,243.474174818
10158372.6061,-65.5003735652,243.426450496
10161402.8485,-64.9912246871,241.211473164
10164433.0909,-64.8998036649,240.381510226
10167463.3333,-65.0521758644,238.928489749
10170493.5758,-64.8160698278,238.834177465
10173523.8182,-64.7032871166,238.527635161
10176554.0606,-64.5826869696,239.531286829
10179584.303,-64.3246393849,237.171308931
10182614.5455,-64.3641114831,235.856282523
10185644.7879,-64.1442065048,235.167214773
10188675.0303,-63.9565743747,235.946898701
10191705.2727,-63.6930460359,234.920624597
10194735.5152,-63.5827894432,234.390563751
10197765.7576,-63.4771305499,235.770322673
10200796,-63.257222097,235.601410515
10203826.2424,-63.2472924372,235.487880354
10206856.4848,-62.9491170907,235.017423534
10209886.7273,-62.8239477949,235.9835517
10212916.9697,-62.9986960121,237.62253676
10215947.2121,-62.6373173021,235.925774132
10218977.4545,-62.5987280798,236.193891076
10222007.697,-62.7582670074,236.604236048
10225037.9394,-62.3993904343,236.148619844
10228068.1818,-62.7503108158,238.319028744
10231098.4242,-62.4350610615,235.6630392
10234128.6667,-62.4362204847,239.144307878
10237158.9091,-62.292899134,240.340300305
10240189.1515,-62.3625743817,239.769576579
10243219.3939,-62.7401032199,241.462757703
10246249.6364,-62.3945583324,239.11570475
10249279.8788,-62.582697092,240.61422332
10252310.1212,-62.7899619774,241.657087902
10255340.3636,-62.8717351179,242.481000903
10258370.6061,-62.8210527566,241.519619136
10261400.8485,-62.8346351094,241.148866026
10264431.0909,-63.5657173644,243.462475023
10267461.3333,-63.1148779231,242.536027014
10270491.5758,-63.399689009,243.574507647
10273521.8182,-63.4245341232,243.919330856
10276552.0606,-63.3226200768,243.713722308
10279582.303,-63.6151238625,243.777068086
10282612.5455,-63.9293226819,244.85996855
10285642.7879,-63.8742242455,244.32689685
10288673.0303,-64.0746584252,244.335054445
10291703.2727,-64.2123466426,244.687889943
10294733.5152,-64.1322150744,245.119116817
10297763.7576,-64.5098052044,245.968265317
10300794,-64.5283127772,244.929974832
10303824.2424,-64.9205100747,245.78076833
10306854.4848,-65.0350820903,245.453086795
10309884.7273,-64.8568117259,245.712400829
10312914.9697,-65.1004313623,244.771845659
10315945.2121,-65.1076070029,244.905141741
10318975.4545,-65.4380548548,245.738898763
10322005.697,-65.4908350838,245.473475253
10325035.9394,-65.6491686402,245.107133022
10328066.1818,-65.9148997466,245.173549107
10331096.4242,-66.0318081777,245.841535945
10334126.6667,-66.2639644965,244.348892141
10337156.9091,-66.4018501233,244.784776518
10340187.1515,-66.6331203875,245.257547863
10343217.3939,-66.9605845761,243.755625091
10346247.6364,-66.8691563168,244.254810013
10349277.8788,-67.1821855459,244.369474847
10352308.1212,-67.1466784876,244.112711905
10355338.3636,-67.3203607603,243.536081867
10358368.6061,-67.5204919251,243.840041592
10361398.8485,-67.5774378048,242.849389509
10364429.0909,-67.8237223495,243.261540785
10367459.3333,-68.0474805343,242.683489542
10370489.5758,-67.9787084248,242.259195015
10373519.8182,-68.3342243154,242.201913658
10376550.0606,-68.338694338,242.186468989
10379580.303,-68.5579141648,242.079353027
10382610.5455,-68.5749911186,242.007227636
10385640.7879,-68.847710731,242.677469917
10388671.0303,-69.155131049,241.593395649
10391701.2727,-69.3163201969,241.724741215
10394731.5152,-69.5399951491,241.359820626
10397761.7576,-69.8079793738,239.812184825
10400792,-69.7393795234,239.78804572
10403822.2424,-69.7973709582,238.672140756
10406852.4848,-70.2240764472,238.336741043
10409882.7273,-70.3161672628,238.056069567
10412912.9697,-70.6008830156,238.224792796
10415943.2121,-70.3897715584,236.140460469
10418973.4545,-70.7257333475,235.838058658
10422003.697,-70.7730522615,234.768306131
10425033.9394,-70.8689529678,234.204475474
10428064.1818,-71.0599967011,233.438843338
10431094.4242,-71.0205752619,232.511925607
10434124.6667,-71.0382302251,232.133878223
10437154.9091,-71.4102471635,231.973250188
10440185.1515,-71.173185334,230.066085973
10443215.3939,-71.2540061056,229.944881369
10446245.6364,-71.0669034667,228.388883056
10449275.8788,-71.3517039684,227.911714184
10452306.1212,-71.1680984685,227.599813286
10455336.3636,-71.2953507692,225.776077987
10458366.6061,-71.0935435209,226.571693412
10461396.8485,-70.9899718132,226.716782894
10464427.0909,-71.113230403,226.088501888
10467457.3333,-71.0292224758,225.328981064
10470487.5758,-71.2347059354,225.693213518
10473517.8182,-71.0019984911,225.02248468
10476548.0606,-70.962644158,224.612939613
10479578.303,-70.9148623141,224.499062895
10482608.5455,-71.0052272167,223.997736647
10485638.7879,-70.8725131934,223.300297525
10488669.0303,-70.8336927951,223.719910247
10491699.2727,-71.0626381101,223.519297482
10494729.5152,-70.7699810509,222.89069375
10497759.7576,-70.8588042083,223.371961118
10500790,-70.6923489992,222.379997717
10503820.2424,-70.6126195026,222.286731493
10506850.4848,-70.7590085794,222.496219967
10509880.7273,-70.8710063507,222.948598771
10512910.9697,-70.5662735211,222.047013857
10515941.2121,-70.5940511074,222.07460979
10518971.4545,-70.6126968541,221.870231077
10522001.697,-70.3950036116,221.953168417
10525031.9394,-70.3798264311,223.085200599
10528062.1818,-70.752325218,221.790291361
10531092.4242,-70.3154731498,222.842779313
10534122.6667,-70.4169337694,223.733526872
10537152.9091,-70.1666356388,224.442487355
10540183.1515,-70.238136259,224.340904091
10543213.3939,-70.3312177011,225.094584503
10546243.6364,-70.1089799957,224.928777585
10549273.8788,-70.4188198288,225.534341303
10552304.1212,-70.5005106751,226.236793683
10555334.3636,-70.5857425161,227.164048381
10558364.6061,-70.617739582,227.376378908
10561394.8485,-70.8293212127,228.032741075
10564425.0909,-71.1997376692,229.178753076
10567455.3333,-71.1022097397,228.849924416
10570485.5758,-71.406334032,229.292019821
10573515.8182,-71.5871748594,229.020041771
10576546.0606,-71.8026104289,229.712824972
10579576.303,-72.0581328773,230.1018804
10582606.5455,-72.2183530664,230.656905931
10585636.7879,-72.443412952,230.303903694
10588667.0303,-72.7757695816,230.4018271
10591697.2727,-73.1335828135,230.179824955
10594727.5152,-73.1941357666,230.32777319
10597757.7576,-73.5191934337,230.419213609
10600788,-73.9336449185,230.009104601
10603818.2424,-74.0595729715,229.93254148
10606848.4848,-74.3903182784,229.2718848
10609878.7273,-74.6146537687,229.609561814
10612908.9697,-74.8253367393,228.329948863
10615939.2121,-75.0445928745,228.100420151
10618969.4545,-75.2314898678,227.250134495
10621999.697,-75.5268294453,226.649570972
10625029.9394,-75.71222914,226.009863676
10628060.1818,-75.9481707265,224.903938803
10631090.4242,-76.0634407969,224.548451843
10634120.6667,-76.2509737229,224.173800348
10637150.9091,-76.4405187209,223.332007515
10640181.1515,-76.6042104268,222.397769277
10643211.3939,-76.7224732187,221.317091472
10646241.6364,-76.9487033206,220.629704303
10649271.8788,-76.9746226318,220.1553135
10652302.1212,-77.0737739517,219.732615291
10655332.3636,-77.2058292175,219.182714848
10658362.6061,-77.3065286777,217.727309521
10661392.8485,-77.4317704111,217.327311452
10664423.0909,-77.5318384557,215.998314117
10667453.3333,-77.4298325332,215.429970397
10670483.5758,-77.5271046461,214.915906919
10673513.8182,-77.8466053017,214.536968092
10676544.0606,-77.6776088487,213.29014058
10679574.303,-77.752396072,213.312064924
10682604.5455,-78.0616393515,212.369414718
10685634.7879,-77.699985986,211.252208883
10688665.0303,-77.8578526472,211.48160039
10691695.2727,-77.8093045981,210.652207111
10694725.5152,-77.7622251687,209.094245122
10697755.7576,-77.9322400261,209.349569692
10700786,-77.7304581573,208.695371358
10703816.2424,-77.7684096105,207.960095398
10706846.4848,-77.8043838631,208.211982796
10709876.7273,-77.8321467361,206.891095114
10712906.9697,-77.7550042168,206.844918037
10715937.2121,-77.721224941,207.029243512
10718967.4545,-77.6688204249,205.994061267
10721997.697,-77.7100649162,205.869157911
10725027.9394,-77.7027364296,204.84694416
10728058.1818,-77.6564645749,205.431601837
10731088.4242,-77.6575778793,205.060477871
10734118.6667,-77.5456267137,205.737916925
10737148.9091,-77.7068868265,204.733598915
10740179.1515,-77.6961267825,205.174088237
10743209.3939,-77.9849223749,204.59662997
10746239.6364,-77.8824140456,204.329830979
10749269.8788,-77.9527391439,204.653506705
10752300.1212,-78.1780057361,203.992100719
10755330.3636,-78.12624257,203.640442468
10758360.6061,-78.2002662024,203.749108532
10761390.8485,-78.186108406,203.335567496
10764421.0909,-78.3655397999,203.04872359
10767451.3333,-78.5964880006,202.935996155
10770481.5758,-78.5040823956,202.409685387
10773511.8182,-78.5820342947,202.198679473
10776542.0606,-78.99674649,202.02951527
10779572.303,-78.8501873293,201.420467456
10782602.5455,-78.920960146,200.835137326
10785632.7879,-79.0181309333,200.502042775
10788663.0303,-79.0566434688,199.840560853
10791693.2727,-79.1836298995,199.804703483
10794723.5152,-79.1762903977,199.557350555
10797753.7576,-79.3180670543,198.553121978
10800784,-79.4432242884,198.231419299
10803814.2424,-79.6389840693,197.479287932
10806844.4848,-79.5318161097,196.767817003
10809874.7273,-79.6493056765,197.036861949
10812904.9697,-79.5112310188,195.136715327
10815935.2121,-79.7332722555,195.370333408
10818965.4545,-79.6254590937,194.183989988
10821995.697,-79.8258057436,193.993324719
10825025.9394,-79.8592215363,194.02470799
10828056.1818,-80.1054572871,193.906296577
10831086.4242,-79.8464507492,191.878118125
10834116.6667,-80.3269876873,191.533604724
10837146.9091,-79.8414308847,190.855782306
10840177.1515,-79.7102885242,190.691121743
10843207.3939,-80.0240565573,189.185256655
10846237.6364,-79.6744187149,189.312865229
10849267.8788,-79.7232413415,189.781736542
10852298.1212,-79.6705852658,188.48592817
10855328.3636,-79.7352657569,188.456352895
10858358.6061,-79.4832650653,187.953339069
10861388.8485,-79.6955050777,187.758738669
10864419.0909,-79.3749311926,186.984605566
10867449.3333,-79.2820839388,187.198770381
10870479.5758,-79.3723886593,187.195949211
10873509.8182,-79.2875603735,186.39993807
10876540.0606,-79.5799082044,185.878798363
10879570.303,-79.2489956223,185.258455868
10882600.5455,-79.1853197714,185.724387632
10885630.7879,-79.2427389732,185.525784759
10888661.0303,-79.2179930287,185.518877915
10891691.2727,-79.3521367259,185.674238902
