frequency_hz,phase_deg,magnitude_ohm
9415963.21212,-84.7047930684,125.347817077
9418993.45455,-84.574622542,125.815190183
9422023.69697,-84.647934745,125.129294424
9425053.93939,-84.4876569602,125.26530292
9428084.18182,-84.5030525304,125.335511621
9431114.42424,-84.4323810597,124.715889797
9434144.66667,-84.5319993377,124.911041139
9437174.90909,-84.6010241263,124.571777706
9440205.15151,-84.3177734116,124.463408192
9443235.39394,-84.4279235154,123.822153023
9446265.63636,-84.522290643,124.125253489
9449295.87879,-84.5775650809,124.279670648
9452326.12121,-84.5064148876,124.106959842
9455356.36364,-84.534082804,123.970310879
9458386.60606,-84.1650609978,123.524127246
9461416.84849,-84.4135789636,123.691642231
9464447.09091,-84.4703514471,123.59353219
9467477.33333,-84.5018805993,123.30807402
9470507.57576,-84.6023168846,123.240770674
9473537.81818,-84.5031851188,123.266669873
9476568.06061,-84.4282883293,123.18414053
9479598.30303,-84.9235214316,123.026356212
9482628.54545,-84.2343405228,123.162468944
9485658.78788,-84.4418317415,122.80203155
9488689.0303,-84.3282535626,122.294048422
9491719.27273,-84.4445282842,122.617947616
9494749.51515,-84.277325518,122.133110259
9497779.75758,-84.0842776073,121.833787005
9500810,-84.4606325863,121.758909778
9503840.24242,-84.4372671998,122.006852995
9506870.48485,-84.2471289044,121.475512349
9509900.72727,-84.5647769102,121.461869834
9512930.9697,-84.4269057873,121.590301391
9515961.21212,-84.1856558814,121.340895977
9518991.45455,-84.3474546914,121.466428479
9522021.69697,-84.3638740631,121.163345702
9525051.93939,-84.3962878314,121.266204221
9528082.18182,-84.4750114407,121.133967457
9531112.42424,-84.3802577551,120.473623339
9534142.66667,-84.3737553505,120.832938568
9537172.90909,-84.1475294459,120.646317807
9540203.15151,-83.9302241658,120.762366834
9543233.39394,-84.341461665,120.655887419
9546263.63636,-84.2579066362,120.563470345
9549293.87879,-84.3047540254,120.325486363
9552324.12121,-84.1850831346,120.119730545
9555354.36364,-84.0618190293,119.913557274
9558384.60606,-84.2946969595,120.042506529
9561414.84849,-84.0941567559,119.556655723
9564445.09091,-83.9175040846,119.479673311
9567475.33333,-84.2584758941,119.690794549
9570505.57576,-84.2060495502,119.562509066
9573535.81818,-84.3428761777,118.803440655
9576566.06061,-84.1193302998,119.704951204
9579596.30303,-84.2490827025,119.399572383
9582626.54545,-84.1737156439,119.036779348
9585656.78788,-84.1573750923,118.835086013
9588687.0303,-84.1442844445,118.716902359
9591717.27273,-83.8061397332,118.22175217
9594747.51515,-84.1034595446,118.457431493
9597777.75758,-84.0632496644,118.297775629
9600808,-83.5257596871,118.332599449
9603838.24242,-84.1205657275,118.213417975
9606868.48485,-84.0534085542,118.256982362
9609898.72727,-84.1299878617,118.002890349
9612928.9697,-83.9933619676,117.853549861
9615959.21212,-83.8576504593,117.828103257
9618989.45455,-84.061198,117.656843555
9622019.69697,-84.0394297502,117.54436245
9625049.93939,-83.8676282607,117.072682595
9628080.18182,-84.0225909165,117.336025362
9631110.42424,-84.0996372578,117.484206824
9634140.66667,-83.9178228817,116.623730483
9637170.90909,-84.1550440562,116.841334819
9640201.15151,-83.9847526556,116.974138047
9643231.39394,-83.8683483102,116.449601147
9646261.63636,-83.6116824674,116.578428618
9649291.87879,-83.9570376303,116.565245418
9652322.12121,-83.9129198398,116.088509006
9655352.36364,-83.9579383241,116.492940204
9658382.60606,-83.9091649337,116.343842628
9661412.84849,-83.8133214639,115.377629751
9664443.09091,-83.7283231816,115.860423167
9667473.33333,-83.9333271456,115.945097723
9670503.57576,-83.8720217282,115.895329131
9673533.81818,-83.9069236989,115.781980486
9676564.06061,-83.8078205816,115.127916459
9679594.30303,-83.6645949694,115.351640713
9682624.54545,-83.8069481626,115.338588352
9685654.78788,-83.7510969776,114.66751677
9688685.0303,-83.7659324212,115.152718186
9691715.27273,-83.8124952263,115.076208262
9694745.51515,-83.6555987298,114.916636863
9697775.75758,-83.0915704053,114.750135401
9700806,-83.7736230904,114.927011357
9703836.24242,-83.6161019419,114.481060369
9706866.48485,-83.5928113086,114.076683564
9709896.72727,-83.7237037174,114.326427399
9712926.9697,-83.6752250684,114.118708753
9715957.21212,-83.2763708238,114.608777492
9718987.45455,-83.8538508048,114.047060857
9722017.69697,-83.4893008572,113.234067262
9725047.93939,-83.5279246421,113.878039562
9728078.18182,-83.6758152157,113.936616928
9731108.42424,-83.544502872,113.785523515
9734138.66667,-83.6768691594,113.588227495
9737168.90909,-83.1436699773,112.083949417
9740199.15151,-83.6942489933,113.034031633
9743229.39394,-83.7443566248,113.384780254
9746259.63636,-83.7282740207,112.188097409
9749289.87879,-83.5419393523,112.995680758
9752320.12121,-83.6120538305,113.10826145
9755350.36364,-83.4512723377,112.539552945
9758380.60606,-83.57062398,112.825149959
9761410.84849,-83.5335084707,112.765621882
9764441.09091,-83.6870215878,112.510292031
9767471.33333,-83.5082360373,112.626274104
9770501.57576,-83.5925409019,112.527650043
9773531.81818,-83.4594694449,111.914164578
9776562.06061,-83.7613808066,111.842573948
9779592.30303,-83.5278366785,112.096542522
9782622.54545,-83.2530575173,112.044848791
9785652.78788,-83.4363703313,112.178100536
9788683.0303,-83.5085781191,111.920745739
9791713.27273,-83.2528142935,111.133670973
9794743.51515,-83.2780872311,112.119519881
9797773.75758,-83.4121489134,111.52195521
9800804,-83.3709710421,110.627864209
9803834.24242,-83.7081645409,111.92761377
9806864.48485,-83.505286288,111.089992285
9809894.72727,-83.6806447829,110.86336483
9812924.9697,-83.0644369418,111.252969549
9815955.21212,-83.506717674,111.062777601
9818985.45455,-83.4123239003,111.191797064
9822015.69697,-83.8864340281,111.351001798
9825045.93939,-83.2831447796,110.348070491
9828076.18182,-83.2322046565,110.398537154
9831106.42424,-83.3852884643,110.643930968
9834136.66667,-83.6418268915,109.507778211
9837166.90909,-83.4621397632,109.504614386
9840197.15151,-83.4073905637,110.162026242
9843227.39394,-83.3051838779,110.366293343
9846257.63636,-83.3382900141,109.793193564
9849287.87879,-83.2568428797,109.406686721
9852318.12121,-83.2853336261,109.872630401
9855348.36364,-83.2218447344,109.575176263
9858378.60606,-82.769005532,109.532177347
9861408.84849,-83.2400676625,109.364606932
9864439.09091,-84.1570428416,109.289955196
9867469.33333,-82.9502186819,109.711554947
9870499.57576,-83.2808026735,109.379650235
9873529.81818,-82.4570593248,109.107172665
9876560.06061,-82.9484567664,108.875400305
9879590.30303,-83.0651834974,108.797609839
9882620.54545,-83.2390109021,108.471126638
9885650.78788,-82.6208457401,108.355050393
9888681.0303,-83.237917596,108.459624612
9891711.27273,-82.4743541951,107.448813313
9894741.51515,-82.9859338722,108.135526319
9897771.75758,-83.2762428395,108.298870218
9900802,-83.1546972053,108.303557621
9903832.24242,-82.9844637542,107.797479304
9906862.48485,-82.8396033211,107.536700413
9909892.72727,-83.0875652146,107.858196537
9912922.9697,-83.4346028663,106.798073956
9915953.21212,-82.9850047359,107.640740456
9918983.45455,-83.1057764031,107.471922682
9922013.69697,-83.0963085818,107.329550178
9925043.93939,-82.8228353087,107.027211341
9928074.18182,-83.1619880579,106.679354511
9931104.42424,-83.0993266354,107.213897792
9934134.66667,-82.7519088366,106.606182837
9937164.90909,-82.672883038,106.656956633
9940195.15151,-82.5237566372,106.51450371
9943225.39394,-82.8840541496,106.988931211
9946255.63636,-82.9394092244,106.709361667
9949285.87879,-83.0525669014,106.386453702
9952316.12121,-82.7843455591,107.279833367
9955346.36364,-83.0978373581,106.329860639
9958376.60606,-82.9220573306,106.414815766
9961406.84849,-82.9260906459,106.161393324
9964437.09091,-82.9642383395,105.502762664
9967467.33333,-82.9422183407,106.149123992
9970497.57576,-82.943092822,106.206190095
9973527.81818,-83.2418529416,105.620955648
9976558.06061,-83.0893324723,106.008500766
9979588.30303,-82.9613387211,105.71018201
9982618.54545,-82.923163736,104.81774535
9985648.78788,-82.3974377042,105.539260988
9988679.0303,-82.9268077651,105.239167086
9991709.27273,-82.2278539839,104.421224269
9994739.51515,-82.5685288682,104.309703607
9997769.75758,-82.8033827616,104.832555433
10000800,-82.3872946425,104.17334999
10003830.2424,-82.664436021,105.184592132
10006860.4848,-82.8551269518,104.660004983
10009890.7273,-82.8129008596,104.086795634
10012920.9697,-82.482970455,103.994874117
10015951.2121,-82.7800064803,104.059290745
10018981.4545,-82.7071486706,103.888689938
10022011.697,-82.9114282697,104.598536575
10025041.9394,-82.3742308225,104.233503521
10028072.1818,-82.4811539561,105.050957211
10031102.4242,-82.8540237671,101.88797386
10034132.6667,-82.5700208622,103.748285014
10037162.9091,-82.8331416057,101.887076831
10040193.1515,-82.4523386362,103.273429584
10043223.3939,-82.7689723814,103.890213495
10046253.6364,-82.6768696333,102.710671205
10049283.8788,-82.5668586741,103.370214341
10052314.1212,-82.5236609691,102.71538608
10055344.3636,-82.2156945036,102.430493651
10058374.6061,-82.6039866625,102.889341904
10061404.8485,-82.5521898869,102.348480411
10064435.0909,-82.2753948799,102.6524717
10067465.3333,-82.5409878146,102.823448224
10070495.5758,-82.4077922079,102.920617571
10073525.8182,-82.9250990031,102.010393308
10076556.0606,-82.6168424534,102.347344434
10079586.303,-82.0260612464,102.767387823
10082616.5455,-82.6034975953,101.100391046
10085646.7879,-82.4630944569,102.050463358
10088677.0303,-81.9799247923,101.296959377
10091707.2727,-82.3168462682,101.990035636
10094737.5152,-82.0242881913,102.21772342
10097767.7576,-82.3572830706,101.544219283
10100798,-82.422750582,101.843659276
10103828.2424,-82.1162227185,102.134558847
10106858.4848,-82.1060902634,101.337902767
10109888.7273,-81.2442741189,101.540158891
10112918.9697,-82.4357686648,101.375832547
10115949.2121,-82.2444530794,101.336666463
10118979.4545,-81.9947929121,100.673534196
10122009.697,-82.3820905938,101.076226836
10125039.9394,-81.9974840336,100.926323646
10128070.1818,-81.5492588531,99.6940258516
10131100.4242,-82.2936997436,100.455709123
10134130.6667,-82.284667228,100.097943173
10137160.9091,-82.105188394,99.9304452393
10140191.1515,-81.8747802527,100.47378667
10143221.3939,-82.214683683,99.3376341648
10146251.6364,-82.0204139762,100.022999372
10149281.8788,-82.0815667659,100.06746892
10152312.1212,-82.869465997,99.60286386
10155342.3636,-81.9539684071,100.543540057
10158372.6061,-82.2975020363,100.034886785
10161402.8485,-81.8829621617,99.9206440817
10164433.0909,-81.9124133951,99.5245366747
10167463.3333,-81.860279721,99.4920341627
10170493.5758,-82.2323540495,97.7634633592
10173523.8182,-81.6802299206,100.209719737
10176554.0606,-81.8274970804,99.4496878282
10179584.303,-82.0803875022,99.7176992118
10182614.5455,-82.0355307851,99.241568953
10185644.7879,-81.762183956,98.2361709423
10188675.0303,-81.8212859457,99.9589270243
10191705.2727,-81.5924378779,97.1905600598
10194735.5152,-81.5893708814,98.1824865512
10197765.7576,-81.6338439802,98.7507438642
10200796,-81.6221978711,98.1884512308
10203826.2424,-81.8466173996,98.1531621493
10206856.4848,-81.8246797841,98.4747481918
10209886.7273,-81.6014174182,98.3140803571
10212916.9697,-81.9257108404,98.1777497771
10215947.2121,-81.7132354824,98.2670167216
10218977.4545,-81.3908555607,97.7474150652
10222007.697,-82.0238619353,97.5326628923
10225037.9394,-81.62152851,98.102357402
10228068.1818,-81.7201658895,97.8266358867
10231098.4242,-81.7410705228,98.293121047
10234128.6667,-81.5718981244,98.3740398091
10237158.9091,-81.7471983623,97.7757104973
10240189.1515,-81.6128654929,96.6485175401
10243219.3939,-81.0563399045,98.1629299134
10246249.6364,-81.6316317387,97.1951835626
10249279.8788,-81.3006632295,96.0954103905
10252310.1212,-81.1801009095,98.3883156826
10255340.3636,-81.5110553591,97.1806032535
10258370.6061,-81.2102456604,96.1718608124
10261400.8485,-81.8295373829,96.6773728227
10264431.0909,-81.1554831088,97.480687096
10267461.3333,-81.8315513113,95.9829112066
10270491.5758,-81.3533355147,96.5339256387
10273521.8182,-80.8319929332,96.1043225624
10276552.0606,-81.5043471165,94.4317960598
10279582.303,-81.7273500804,96.3579036778
10282612.5455,-81.3348865064,95.9794880031
10285642.7879,-81.0642892194,95.3652126545
10288673.0303,-81.2999096861,96.1858419133
10291703.2727,-81.3620446452,95.9736425015
10294733.5152,-80.4184844391,95.624790889
10297763.7576,-81.3969360443,95.4657560628
10300794,-81.0780990927,95.0970212153
10303824.2424,-81.2994154063,95.5533906454
10306854.4848,-80.922281094,94.881178241
10309884.7273,-80.0008590768,92.8171085544
10312914.9697,-81.1275582825,95.5613328981
10315945.2121,-80.9730640347,94.3908248108
10318975.4545,-80.3651853186,95.632003203
10322005.697,-81.7465556152,94.2689446958
10325035.9394,-81.2210171791,95.1310382812
10328066.1818,-80.5737781996,95.2523951002
10331096.4242,-80.3071434549,95.4245992826
10334126.6667,-81.1248950717,94.8859945645
10337156.9091,-81.2773621582,94.8283534308
10340187.1515,-81.024559062,94.9825272921
10343217.3939,-81.2057302118,93.951071712
10346247.6364,-81.2304714766,93.4641740162
10349277.8788,-81.1554226154,94.4815718619
10352308.1212,-80.5680957044,94.045681876
10355338.3636,-81.1275318109,93.9183335476
10358368.6061,-80.9750652721,94.367151703
10361398.8485,-80.7375960457,93.6729584829
10364429.0909,-81.0167859297,94.0265591588
10367459.3333,-80.6716422532,93.6448745931
10370489.5758,-80.7462912088,93.2906450438
10373519.8182,-80.9486025457,93.8277934753
10376550.0606,-81.0148720042,93.299754336
10379580.303,-80.3171679364,93.4878745061
10382610.5455,-80.9595073938,92.4195178459
10385640.7879,-81.0079625749,93.1369502443
10388671.0303,-81.1943389787,91.7554416848
10391701.2727,-81.0317841521,93.1817571358
10394731.5152,-80.7977991863,93.3269738048
10397761.7576,-81.5285513578,92.4899496295
10400792,-80.8364585068,92.8208361041
10403822.2424,-80.7855867938,93.5978894335
10406852.4848,-81.0764131576,92.6493698202
10409882.7273,-80.4893133587,92.7538482838
10412912.9697,-81.3815991988,92.3696525662
10415943.2121,-80.1936400729,92.0622601126
10418973.4545,-80.8881576771,92.7522665518
10422003.697,-80.1087165692,92.2230486131
10425033.9394,-81.2587396672,89.9136773908
10428064.1818,-80.6287673936,92.375385208
10431094.4242,-80.3671630452,92.6601248574
10434124.6667,-80.2733846831,90.3573454078
10437154.9091,-80.2834655903,92.2091383729
10440185.1515,-80.6542676837,91.9562273186
10443215.3939,-79.6756697579,92.3858711878
10446245.6364,-80.561886008,91.7784266883
10449275.8788,-80.0777186536,91.4375409469
10452306.1212,-80.4547384767,90.4826882022
10455336.3636,-80.5544578114,91.5714258539
10458366.6061,-79.7685086044,90.5111466363
10461396.8485,-80.2815690669,90.384883288
10464427.0909,-80.4399493643,91.2732426
10467457.3333,-80.3886923089,91.9429763704
10470487.5758,-80.4615231054,91.304750079
10473517.8182,-80.2263343174,90.9075661869
10476548.0606,-80.0270590191,90.493042528
10479578.303,-80.5263896591,91.396538032
10482608.5455,-80.2533503326,91.0617196033
10485638.7879,-80.0293921452,90.3837054762
10488669.0303,-79.3835574333,90.5020412567
10491699.2727,-79.9818100234,90.8150667568
10494729.5152,-80.4987235149,88.9271384023
10497759.7576,-79.6122052221,89.3971886979
10500790,-80.1702050648,90.290435891
10503820.2424,-78.9260778015,89.7080824877
10506850.4848,-80.2055765148,90.1964120433
10509880.7273,-80.1462558879,89.8523564974
10512910.9697,-80.2542368087,89.263700503
10515941.2121,-79.99250208,89.8420883475
10518971.4545,-80.1453493187,89.2628363795
10522001.697,-78.3817239845,89.4660699193
10525031.9394,-79.9718885102,89.4860003475
10528062.1818,-79.9600097559,89.804006327
10531092.4242,-80.1901805239,88.324548241
10534122.6667,-80.1866075172,89.4912602146
10537152.9091,-79.8043810397,89.2276728108
10540183.1515,-77.6414963601,88.30338377
10543213.3939,-79.7659986525,89.3041830048
10546243.6364,-79.4114475624,87.6941115933
10549273.8788,-79.6724750692,88.7560959764
10552304.1212,-79.9090552757,89.061423359
10555334.3636,-79.6481666516,88.6323977426
10558364.6061,-78.8787367573,88.2090988088
10561394.8485,-79.9101521685,89.0684074281
10564425.0909,-79.1261274805,87.4938292723
10567455.3333,-79.6189129253,88.3891338827
10570485.5758,-79.7194504842,88.1647971567
10573515.8182,-79.156267795,88.0722215658
10576546.0606,-79.6473823438,87.9156168055
10579576.303,-79.1470987622,87.4698751131
10582606.5455,-79.5464960971,88.1009195744
10585636.7879,-79.8379849441,88.1895489074
10588667.0303,-79.1001567747,86.2100743454
10591697.2727,-79.52769543,88.0695265253
10594727.5152,-79.5949146885,87.5610335635
10597757.7576,-78.7273815603,86.8013312059
10600788,-79.3784772228,87.6278387566
10603818.2424,-79.4876208185,87.6876167857
10606848.4848,-79.4850360279,86.2063414746
10609878.7273,-79.3343819464,87.0510606961
10612908.9697,-79.3767999271,87.5022522427
10615939.2121,-80.0629343916,86.376616938
10618969.4545,-79.7592564734,86.8326791391
10621999.697,-79.9767336015,86.5976001208
10625029.9394,-80.0121047588,88.1162708996
10628060.1818,-79.3067568798,87.1884806196
10631090.4242,-79.4705303781,85.613225348
10634120.6667,-79.4491148187,85.6767281367
10637150.9091,-79.4505754982,86.0512784361
10640181.1515,-79.3822972655,85.5937809722
10643211.3939,-80.4015167261,86.0325016379
10646241.6364,-79.2635444962,86.60897281
10649271.8788,-78.8161871776,87.0721540983
10652302.1212,-78.3378695704,85.3349384812
10655332.3636,-79.1730349908,86.5935374532
10658362.6061,-78.8403858316,85.0765601855
10661392.8485,-78.3291163072,85.4267578469
10664423.0909,-79.1311899634,85.8380647778
10667453.3333,-79.1997197501,85.7938575759
10670483.5758,-79.224856729,85.9732557973
10673513.8182,-79.2194917239,86.1119916822
10676544.0606,-78.5538141303,86.6734297152
10679574.303,-79.350029168,86.2727574169
10682604.5455,-79.1498594524,84.7644526768
10685634.7879,-79.2814596622,85.6722973313
10688665.0303,-79.7371388392,85.7601500168
10691695.2727,-78.5486349474,84.7758373949
10694725.5152,-79.165216109,85.3531560979
10697755.7576,-78.7607429303,85.322603743
10700786,-78.7743756048,85.2195078915
10703816.2424,-78.9013659128,85.4792036144
10706846.4848,-78.5609171487,85.0859134546
10709876.7273,-78.4196354643,85.0821593847
10712906.9697,-78.6147266434,84.7314935757
10715937.2121,-79.2934302095,83.4657981286
10718967.4545,-77.9138226472,84.2101063926
10721997.697,-78.4286579028,84.536343302
10725027.9394,-78.034291844,83.6690811435
10728058.1818,-78.735438284,85.0681837385
10731088.4242,-77.8514135638,84.9282388836
10734118.6667,-78.765597858,83.5428860975
10737148.9091,-78.7112605816,84.1688372858
10740179.1515,-77.7012232628,82.9909438868
10743209.3939,-79.0112404585,83.5796352012
10746239.6364,-78.9223977055,84.0830140012
10749269.8788,-78.406428211,84.0430159285
10752300.1212,-77.8576716077,82.722621426
10755330.3636,-78.6412273362,83.5979415863
10758360.6061,-78.2742079284,83.9252888861
10761390.8485,-79.0718109483,81.6585829865
10764421.0909,-78.6060777028,83.7459175622
10767451.3333,-78.15919875,83.3095422043
10770481.5758,-78.2644728566,83.4954176652
10773511.8182,-78.3400673031,83.6101103879
10776542.0606,-77.48970007,82.446849464
10779572.303,-78.1163719786,83.612326394
10782602.5455,-78.4074181443,83.5044872942
10785632.7879,-77.9918814483,83.4769580573
10788663.0303,-78.4410904114,83.0050913158
10791693.2727,-78.6631776076,80.6052705044
10794723.5152,-78.1223066227,82.875374648
10797753.7576,-78.3458396701,82.9964772992
10800784,-78.0589630194,82.3710603372
10803814.2424,-77.5179657088,82.7886733741
10806844.4848,-78.49027188,83.249026609
10809874.7273,-77.937284201,82.1064319457
10812904.9697,-77.5700452152,81.8929199809
10815935.2121,-78.4564372886,83.135545854
10818965.4545,-78.052195596,82.2956512519
10821995.697,-78.0140947408,82.3994611852
10825025.9394,-78.6395178001,82.1448812074
10828056.1818,-77.2036007693,80.5268817776
10831086.4242,-78.091182015,82.1962932584
10834116.6667,-78.0456723087,82.4903142375
10837146.9091,-77.189928662,81.2127796864
10840177.1515,-78.2170935112,82.1768893115
10843207.3939,-78.1077994769,82.0676603231
10846237.6364,-78.3907280655,80.6088434865
10849267.8788,-77.8058086859,81.2219296494
10852298.1212,-77.8380647044,81.3344169279
10855328.3636,-77.9121759063,80.9719774362
10858358.6061,-78.1431449492,81.6877536171
10861388.8485,-77.9393702842,81.3402904182
10864419.0909,-77.6053866789,81.052682984
10867449.3333,-78.0059069511,81.5246128794
10870479.5758,-77.984854127,81.6266573679
10873509.8182,-77.0566909693,81.742179604
10876540.0606,-77.7391838438,80.9514748912
10879570.303,-77.640830983,80.1281459665
10882600.5455,-77.31473637,80.1962372102
10885630.7879,-77.7775743123,80.9262807082
10888661.0303,-76.9875710163,79.8493387922
10891691.2727,-77.4020894722,79.9518230125
10894721.5152,-78.2537630504,78.9596875147
10897751.7576,-77.5129787876,80.3567795054
10900782,-77.6477122195,80.2423078593
10903812.2424,-77.5793469043,80.5517469488
10906842.4848,-77.2477194743,79.6815179089
10909872.7273,-77.4270477555,80.5199911611
10912902.9697,-77.1143984377,79.6201021618
10915933.2121,-77.2134954312,80.6243166399
10918963.4545,-77.6202481183,80.2271729103
10921993.697,-77.700061138,79.9090479396
10925023.9394,-76.7144544652,79.5804423874
10928054.1818,-77.5587796393,80.2996440226
10931084.4242,-77.1615991016,79.208138248
10934114.6667,-77.3127041515,79.7595911055
10937144.9091,-77.5664101264,79.6228044217
10940175.1515,-77.1015219346,79.0307259564
10943205.3939,-77.1196530141,79.2264626391
10946235.6364,-77.3957863809,79.5987967961
10949265.8788,-77.3888329631,78.4279440363
10952296.1212,-76.8387741643,79.4884640854
10955326.3636,-76.7177018087,78.3777490666
10958356.6061,-77.3926921217,78.8648334136
10961386.8485,-77.2967475628,79.1020950635
10964417.0909,-76.9983787299,78.7229127989
10967447.3333,-77.2654344383,78.331233002
10970477.5758,-77.3682228782,78.9271429138
10973507.8182,-77.0263246002,77.7987956618
10976538.0606,-76.5466791283,78.0702446285
10979568.303,-77.3914809284,78.8650696333
10982598.5455,-76.7280034656,78.6614292156
10985628.7879,-76.7284867492,77.8353712004
10988659.0303,-77.2651211993,77.821896102
10991689.2727,-76.8446595623,77.438742979
10994719.5152,-77.3197027899,78.8022311331
10997749.7576,-77.1969778846,78.0854329497
11000780,-77.4537232829,77.230353371
11003810.2424,-77.1760513779,78.2713073217
11006840.4848,-76.7586796113,78.1389440515
11009870.7273,-76.548369722,77.2291442092
11012900.9697,-76.8545464904,77.5378677785
11015931.2121,-77.273751091,78.034440795
11018961.4545,-76.9584747127,76.1187869758
11021991.697,-76.7310118217,77.3513562768
11025021.9394,-76.9668967582,77.6372651969
11028052.1818,-76.7154239449,77.3375985706
11031082.4242,-76.6348418496,77.4065220959
11034112.6667,-77.0025971732,77.3423322088
11037142.9091,-76.6157988845,76.2946076486
11040173.1515,-76.9412261072,77.26444316
11043203.3939,-76.9345101755,76.8005355918
11046233.6364,-76.8736067847,76.6714763696
11049263.8788,-76.9697462098,76.7191545223
11052294.1212,-76.8031332632,76.8316952043
11055324.3636,-76.6497786196,76.1500484541
11058354.6061,-76.827641095,76.6813179114
11061384.8485,-76.8270031535,76.9094333162
11064415.0909,-76.7546209766,74.9385738922
11067445.3333,-76.8646300505,76.5279958431
11070475.5758,-76.9373779387,76.401244225
11073505.8182,-76.3115533273,76.5513525208
11076536.0606,-76.4300997651,75.8502125967
11079566.303,-77.0425585161,76.5325492933
11082596.5455,-76.8771254516,76.2244161836
11085626.7879,-76.57785709,74.7390061548
11088657.0303,-76.7598369393,76.1426821151
11091687.2727,-76.4749726753,75.8094943007
11094717.5152,-76.3912939664,74.9899125245
11097747.7576,-76.4920901505,75.8061336627
11100778,-75.9955652486,75.3840165996
11103808.2424,-76.6487736253,75.6231257728
11106838.4848,-75.6165100692,74.5690986761
11109868.7273,-75.8178876189,75.5116193383
11112898.9697,-76.7971144843,75.6589498076
11115929.2121,-75.842993294,75.3675908817
11118959.4545,-76.055386963,75.293552199
11121989.697,-76.5288326775,75.2283979663
11125019.9394,-76.0933828029,74.1292766118
11128050.1818,-76.5753485526,74.6293698255
11131080.4242,-76.5025366305,75.0402247598
11134110.6667,-76.2362480703,74.3240834792
11137140.9091,-75.8989350946,74.422301689
11140171.1515,-76.403405282,74.8408698373
11143201.3939,-75.5467077782,73.4739400593
11146231.6364,-75.9292408006,74.1255228796
11149261.8788,-75.9569729568,73.4901946815
11152292.1212,-75.9710639634,73.9834126034
11155322.3636,-76.5013734041,74.4297758936
11158352.6061,-75.8710233798,73.6496986333
11161382.8485,-75.9760218273,73.7504288
11164413.0909,-76.3995986626,74.2148100026
11167443.3333,-75.6974200885,73.5410905511
11170473.5758,-75.7227510586,73.2431544855
11173503.8182,-76.1326289243,73.2637136171
11176534.0606,-76.0256378959,73.8890073888
11179564.303,-76.5827982402,73.9001128754
11182594.5455,-76.1118890128,73.2123525505
11185624.7879,-75.9584782494,73.5423040028
11188655.0303,-75.6322260761,72.469927636
11191685.2727,-75.57333688,73.1325588347
11194715.5152,-76.3337130595,73.5395973676
11197745.7576,-75.4763033761,72.0682186224
11200776,-75.6152325483,73.0531113722
11203806.2424,-75.9837209903,73.0240983221
11206836.4848,-75.311635636,72.1553054478
11209866.7273,-75.9852916942,73.063686201
11212896.9697,-75.8887904206,72.7626884973
11215927.2121,-75.1289556887,71.0321466024
11218957.4545,-75.8139515007,72.3371993961
11221987.697,-75.6651506846,72.6685047812
11225017.9394,-75.1064785027,70.6434185836
11228048.1818,-75.4650661603,72.0570465367
11231078.4242,-75.9668144667,72.391407358
11234108.6667,-75.5870829098,71.2023074196
11237138.9091,-75.3697595398,72.3104887217
11240169.1515,-75.596418171,72.0903077289
11243199.3939,-75.1085224889,69.8003430035
11246229.6364,-75.5455095231,71.6346260338
11249259.8788,-75.5962718813,71.9044957162
11252290.1212,-75.6663951792,69.7305472706
11255320.3636,-75.4229536826,71.5004593845
11258350.6061,-75.4809583312,71.5779485912
11261380.8485,-75.0021074639,71.2738371377
11264411.0909,-75.170200681,70.7329638401
11267441.3333,-75.1977741781,71.413914614
11270471.5758,-74.9461113874,70.0830339667
11273501.8182,-75.1291905243,71.564020948
11276532.0606,-75.3527678058,71.0855134185
11279562.303,-75.3935092381,70.2789855246
11282592.5455,-75.166453296,71.211637989
11285622.7879,-75.2074646251,70.9217020232
11288653.0303,-75.0110381476,70.2600666141
11291683.2727,-74.8363081892,70.5473962381
11294713.5152,-75.1946050024,70.7267476507
11297743.7576,-75.1674361671,69.6540732974
11300774,-74.9822827348,70.5567550883
11303804.2424,-75.1521166385,70.580029689
11306834.4848,-74.4410046027,69.3538730005
11309864.7273,-74.7558539151,69.9558140981
11312894.9697,-75.1470889433,70.3464783469
11315925.2121,-75.0914752956,69.7068120646
11318955.4545,-74.2468514748,69.5477448074
11321985.697,-74.9202223493,70.0478231037
11325015.9394,-74.6810581548,69.0847092336
11328046.1818,-74.5714721119,67.7655000912
11331076.4242,-74.8373572085,69.6589167389
11334106.6667,-74.6914530596,69.5621653569
11337136.9091,-74.3941698286,67.7916201617
11340167.1515,-74.4138526621,69.1333240611
11343197.3939,-74.3443467374,69.128448005
11346227.6364,-73.9010440141,68.4229512724
11349257.8788,-74.8188033959,69.4027342837
11352288.1212,-74.2745947199,68.6851388027
11355318.3636,-73.916643019,68.3400219844
11358348.6061,-74.7832568392,69.2065990012
11361378.8485,-74.2994271247,68.5785173656
11364409.0909,-73.743674995,67.1973079981
11367439.3333,-74.2506221088,68.7023519345
11370469.5758,-73.6760342871,68.1090383689
11373499.8182,-74.6560480712,68.7326148582
11376530.0606,-74.0576771569,67.9887234778
11379560.303,-73.8638674514,68.2831497077
11382590.5455,-74.5324999035,68.5414374787
11385620.7879,-74.1194793431,68.0414409406
11388651.0303,-73.3150851667,67.2522080208
11391681.2727,-74.2625076487,67.888176725
11394711.5152,-74.164355019,68.0848221637
11397741.7576,-74.0793511952,66.6566266863
11400772,-73.9414015725,67.5430888945
